1264		11281
247		5534
2118		4810
444		12575
3360		8439
2283		4989
154		7097
1040		9036
1656		11781
2048		10933
2715		12117
462		12295
2		9466
433		3730
2465		6090
2096		7195
1804		4745
46		10732
352		388
2540		8952
2531		11221
431		10750
2515		5985
1853		2396
2381		4170
2964		8820
1345		11941
1021		1136
1908		13880
1044		8484
74		7336
274		6349
2561		7895
1805		13919
1857		1964
2464		1154
1788		5674
1049		10309
1235		8714
1686		4308
818		8775
1183		14300
3461		14281
565		5637
3602		4927
1937		8451
1228		1976
3473		5119
609		6678
64		4121
3443		345
2329		12403
2477		4636
3087		14633
2015		788
2948		10763
383		6584
47		4876
1142		10520
8		10171
610		12260
1020		13084
881		14405
1659		254
2327		9416
3380		12597
606		2943
1408		1375
399		4968
2212		3424
415		7028
2369		4007
1918		2104
2871		4387
92		5120
3680		12530
2723		253
1779		11751
1508		7805
482		11612
1596		808
223		9018
2297		918
2397		1268
987		6621
734		10263
236		5959
3612		61
3196		8048
2936		9120
486		1346
2963		8939
2351		13614
2038		2255
189		9125
3105		1032
2762		3896
2789		9706
413		5156
1493		6559
271		947
1341		9987
1311		14054
1005		1062
1812		9368
902		5364
1874		7985
3014		6397
1370		1121
2999		2703
2389		4859
1172		10625
2976		10158
1380		1663
1203		13025
1143		6594
3295		14095
3248		11384
2399		7315
361		14566
1050		9386
3562		12992
586		9604
2438		1307
1528		12154
1827		14390
3272		9397
2020		12216
3083		7993
3082		11690
3392		13512
2199		3554
1859		7239
253		13460
379		701
1936		437
3249		12155
2375		12823
3143		8542
266		4028
2069		11779
2504		14618
1204		8185
2072		449
367		12475
261		9531
306		7879
84		116
474		5407
684		11754
2446		13776
569		7159
1785		4423
3618		14694
3412		12399
2400		13345
549		12019
1461		5235
191		9749
1340		14396
2849		12330
2245		3300
1441		1985
802		9054
218		13807
750		9671
2282		6069
289		792
1989		6984
697		4669
2875		10771
2195		880
3537		4934
1850		2389
521		8520
2508		8224
1470		1634
2553		10242
3303		694
2331		6978
453		4411
411		5444
887		7549
456		12995
1006		5633
1011		11514
3204		7631
1911		10268
1230		10086
1231		8679
163		5777
2606		13029
2257		10905
1755		11121
3117		5138
1543		5009
1947		13602
2732		5648
743		3270
1988		5934
1333		7482
3066		6799
1770		11792
1129		11476
1928		13056
716		987
613		8256
676		4334
1500		1581
1711		12651
2437		14241
1171		7183
41		1633
939		1678
1047		9128
3017		4766
1961		12868
627		5349
787		12338
2828		5909
2447		11069
2091		12893
2161		2505
1654		12380
211		2773
2173		293
1273		4836
2426		14002
1210		11889
3593		13124
113		6787
2299		8580
1205		10563
588		3032
3437		2520
932		12573
346		7254
81		9977
3078		11735
940		9274
3300		12244
1980		4292
2701		13534
934		5653
2753		1023
1652		11950
1023		14088
3362		14046
3657		2674
3046		7694
368		8921
2498		3822
2431		11433
989		4446
3201		9085
2428		2762
309		13485
1225		9482
2687		10393
348		13971
1256		106
1777		6599
653		2625
2169		1455
803		12374
1502		2090
1065		1841
3633		4059
3049		9696
1209		4495
3406		5991
2811		13412
2112		12711
1588		4817
1647		4375
1385		8318
747		12371
3368		7193
1100		4504
2693		1291
3336		11825
1087		11098
2974		2944
2155		10170
3615		10501
3186		9645
1317		3810
3487		12501
2566		9340
2064		7625
202		8821
1749		726
822		9753
459		14120
1998		13472
1983		10524
2180		1544
1671		6371
3159		1028
864		145
1254		4297
1257		165
4		13328
1488		6766
203		11070
602		13003
2794		13759
12		12726
182		8732
3566		11507
2328		4654
1931		14636
3302		11316
188		1057
2001		9219
2185		3761
1674		9859
3419		8324
3572		3984
2018		3691
3417		7544
3466		1996
2710		4791
3286		7040
527		11194
2597		7388
641		9369
3498		708
1591		8043
3284		12256
2908		13989
1561		7999
587		1828
3699		11793
839		12381
3128		2903
1499		6972
1387		12344
1130		13500
1347		2225
1968		10139
3354		6634
2083		8511
2826		5460
2555		13570
1972		3663
2683		3074
882		13179
1891		3009
3179		579
1887		9030
95		6603
3316		10114
3636		8672
2956		8715
2528		14042
1868		13626
669		5782
2624		8448
1029		2196
2787		11392
938		9644
2017		11562
996		7681
3041		459
2150		4821
2861		6101
401		13092
1760		10628
1858		10842
1025		11533
1054		8245
169		752
2114		705
3053		13505
2559		2561
1574		12065
1816		1757
835		13097
3684		3508
3575		9177
1015		13064
685		8931
335		13369
2804		3121
2584		12211
1971		13267
282		4404
1523		2870
2782		13415
912		10992
3396		13048
596		14598
2636		10881
2703		11661
52		13751
104		8893
2454		6469
2833		8384
2827		9727
800		458
916		3344
2755		2629
1208		9792
144		8191
501		1930
865		5087
2501		302
2233		4645
1769		13147
1509		9664
20		14429
1379		14649
471		6079
2082		10152
2730		10272
3043		7876
2694		8776
1925		3159
2332		5610
1484		4511
910		11903
1066		126
2268		1439
1985		3950
1677		11536
1519		7470
2117		7536
1717		13890
1707		8514
2704		13789
1086		10363
3573		10993
3005		1983
3340		5615
332		12874
2759		6683
2545		13723
2414		1560
1186		10963
3130		10473
2067		14590
1940		4614
2143		6019
1680		9374
2290		13501
2457		7558
2323		9096
2922		4478
2276		10116
2087		430
2758		4707
851		492
2041		1896
490		1466
3037		10957
18		12977
3682		14676
3687		1422
412		13898
2916		11895
3185		8524
1184		13057
89		14116
1274		2041
840		13421
3135		6133
2757		12385
1168		3058
1404		5301
103		5751
120		9959
659		2592
2891		8233
2459		9029
2380		13209
1276		1179
2164		4024
6		12873
3208		11094
1695		2693
2373		6846
2765		6239
1193		2348
929		5107
1636		1190
3072		12840
2371		9268
985		13311
798		7110
1916		10527
1270		6579
2706		11220
3183		13995
3165		8908
3308		5542
2690		3594
2810		4787
868		10510
1926		7450
546		10571
2266		12005
585		13183
3120		5430
1626		4764
1992		9641
616		13428
1653		5644
1287		5229
